id,quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
2771,2018Q4,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,5040,,4970,,54.78260869565217,,54.02173913043478,,98.61111111111111,
2772,2018Q4,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,5040,,4970,,54.78260869565217,,54.02173913043478,,98.61111111111111,
2773,2019Q1,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,5039,,4892,,55.98888888888889,,54.355555555555554,,97.08275451478468,
2774,2019Q1,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,5039,,4892,,55.98888888888889,,54.355555555555554,,97.08275451478468,
2775,2019Q2,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,5245,,4983,,57.637362637362635,,54.75824175824176,,95.0047664442326,
2776,2019Q2,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,5245,,4983,,57.637362637362635,,54.75824175824176,,95.0047664442326,
2777,2019Q3,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,4576,,4156,,49.73913043478261,,45.17391304347826,,90.8216783216783,
2778,2019Q3,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,4576,,4156,,49.73913043478261,,45.17391304347826,,90.8216783216783,
2779,2019Q4,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,4354,,4189,,47.32608695652174,,45.53260869565217,,96.21038125861276,
2780,2019Q4,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,4354,,4189,,47.32608695652174,,45.53260869565217,,96.21038125861276,
2781,2020Q1,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,5574,,4805,,61.252747252747255,,52.8021978021978,,86.20380337280228,
2782,2020Q1,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,5574,,4805,,61.252747252747255,,52.8021978021978,,86.20380337280228,
2783,2020Q2,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,811,,811,,8.912087912087912,,8.912087912087912,,100,
2784,2020Q2,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,811,,811,,8.912087912087912,,8.912087912087912,,100,
2785,2020Q3,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,2503,,2405,,27.206521739130434,,26.14130434782609,,96.08469836196564,
2786,2020Q3,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,2503,,2405,,27.206521739130434,,26.14130434782609,,96.08469836196564,
2787,2020Q4,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,3557,,3455,,38.66304347826087,,37.55434782608695,,97.13241495642396,
2788,2020Q4,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,3557,,3455,,38.66304347826087,,37.55434782608695,,97.13241495642396,
2789,2021Q1,,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,4201,,4103,,46.67777777777778,,45.58888888888889,,97.66722208997858,
2790,2021Q1,,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,4201,,4103,,46.67777777777778,,45.58888888888889,,97.66722208997858,
2791,2021Q2,p,S08000016,,B120H,, ,z,Geriatric Medicine - units other than long stay,,5007,,4635,,55.02197802197802,,50.934065934065934,,92.57040143798682,
2792,2021Q2,p,S08000016,,S08000016,d, ,z,Geriatric Medicine - units other than long stay,,5007,,4635,,55.02197802197802,,50.934065934065934,,92.57040143798682,
2793,2016Q2,,S08000016,,B120H,,F2,,Gynaecology,,288,,213,,3.1648351648351647,,2.340659340659341,,73.95833333333334,
2794,2016Q2,,S08000016,,S08000016,d,F2,,Gynaecology,,288,,213,,3.1648351648351647,,2.340659340659341,,73.95833333333334,
2795,2016Q3,,S08000016,,B120H,,F2,,Gynaecology,,641,,218,,6.967391304347826,,2.369565217391304,,34.009360374414975,
2796,2016Q3,,S08000016,,S08000016,d,F2,,Gynaecology,,641,,218,,6.967391304347826,,2.369565217391304,,34.009360374414975,
2797,2016Q4,,S08000016,,B120H,,F2,,Gynaecology,,504,,173,,5.478260869565218,,1.8804347826086956,,34.32539682539682,
2798,2016Q4,,S08000016,,S08000016,d,F2,,Gynaecology,,504,,173,,5.478260869565218,,1.8804347826086956,,34.32539682539682,
2799,2017Q1,,S08000016,,B120H,,F2,,Gynaecology,,216,,129,,2.4,,1.4333333333333331,,59.72222222222222,
2800,2017Q1,,S08000016,,S08000016,d,F2,,Gynaecology,,216,,129,,2.4,,1.4333333333333331,,59.72222222222222,
2801,2017Q2,,S08000016,,B120H,,F2,,Gynaecology,,251,,191,,2.758241758241758,,2.098901098901099,,76.09561752988047,
2802,2017Q2,,S08000016,,S08000016,d,F2,,Gynaecology,,251,,191,,2.758241758241758,,2.098901098901099,,76.09561752988047,
2803,2017Q3,,S08000016,,B120H,,F2,,Gynaecology,,377,,149,,4.0978260869565215,,1.6195652173913044,,39.52254641909815,
2804,2017Q3,,S08000016,,S08000016,d,F2,,Gynaecology,,377,,149,,4.0978260869565215,,1.6195652173913044,,39.52254641909815,
2805,2017Q4,,S08000016,,B120H,,F2,,Gynaecology,,250,,177,,2.717391304347826,,1.923913043478261,,70.80000000000001,
2806,2017Q4,,S08000016,,S08000016,d,F2,,Gynaecology,,250,,177,,2.717391304347826,,1.923913043478261,,70.80000000000001,
2807,2018Q1,,S08000016,,B120H,,F2,,Gynaecology,,142,,142,,1.5777777777777775,,1.5777777777777775,,100,
2808,2018Q1,,S08000016,,S08000016,d,F2,,Gynaecology,,142,,142,,1.5777777777777775,,1.5777777777777775,,100,
2809,2018Q2,,S08000016,,B120H,,F2,,Gynaecology,,164,,143,,1.8021978021978025,,1.5714285714285714,,87.1951219512195,
2810,2018Q2,,S08000016,,S08000016,d,F2,,Gynaecology,,164,,143,,1.8021978021978025,,1.5714285714285714,,87.1951219512195,
2811,2018Q3,,S08000016,,B120H,,F2,,Gynaecology,,263,,143,,2.858695652173913,,1.5543478260869563,,54.37262357414448,
2812,2018Q3,,S08000016,,S08000016,d,F2,,Gynaecology,,263,,143,,2.858695652173913,,1.5543478260869563,,54.37262357414448,
2813,2018Q4,,S08000016,,B120H,,F2,,Gynaecology,,198,,151,,2.152173913043478,,1.641304347826087,,76.26262626262627,
2814,2018Q4,,S08000016,,S08000016,d,F2,,Gynaecology,,198,,151,,2.152173913043478,,1.641304347826087,,76.26262626262627,
2815,2019Q1,,S08000016,,B120H,,F2,,Gynaecology,,162,,159,,1.8,,1.7666666666666666,,98.14814814814814,
2816,2019Q1,,S08000016,,S08000016,d,F2,,Gynaecology,,162,,159,,1.8,,1.7666666666666666,,98.14814814814814,
2817,2019Q2,,S08000016,,B120H,,F2,,Gynaecology,,166,,165,,1.824175824175824,,1.8131868131868132,,99.3975903614458,
2818,2019Q2,,S08000016,,S08000016,d,F2,,Gynaecology,,166,,165,,1.824175824175824,,1.8131868131868132,,99.3975903614458,
2819,2019Q3,,S08000016,,B120H,,F2,,Gynaecology,,108,,108,,1.173913043478261,,1.173913043478261,,100,
2820,2019Q3,,S08000016,,S08000016,d,F2,,Gynaecology,,108,,108,,1.173913043478261,,1.173913043478261,,100,
2821,2019Q4,,S08000016,,B120H,,F2,,Gynaecology,,150,,150,,1.6304347826086956,,1.6304347826086956,,100,
2822,2019Q4,,S08000016,,S08000016,d,F2,,Gynaecology,,150,,150,,1.6304347826086956,,1.6304347826086956,,100,
2823,2020Q1,,S08000016,,B120H,,F2,,Gynaecology,,129,,129,,1.4175824175824177,,1.4175824175824177,,100,
2825,2020Q2,,S08000016,,B120H,,F2,,Gynaecology,,86,,77,,0.945054945054945,,0.8461538461538461,,89.53488372093024,
2826,2020Q2,,S08000016,,S08000016,d,F2,,Gynaecology,,86,,77,,0.945054945054945,,0.8461538461538461,,89.53488372093024,
2827,2020Q3,,S08000016,,B120H,,F2,,Gynaecology,,160,,99,,1.7391304347826086,,1.076086956521739,,61.87499999999999,
2828,2020Q3,,S08000016,,S08000016,d,F2,,Gynaecology,,160,,99,,1.7391304347826086,,1.076086956521739,,61.87499999999999,
2829,2020Q4,,S08000016,,B120H,,F2,,Gynaecology,,262,,74,,2.847826086956522,,0.8043478260869565,,28.244274809160306,
2830,2020Q4,,S08000016,,S08000016,d,F2,,Gynaecology,,262,,74,,2.847826086956522,,0.8043478260869565,,28.244274809160306,
2831,2021Q1,,S08000016,,B120H,,F2,,Gynaecology,,210,,67,,2.3333333333333335,,0.7444444444444445,,31.9047619047619,
2832,2021Q1,,S08000016,,S08000016,d,F2,,Gynaecology,,210,,67,,2.3333333333333335,,0.7444444444444445,,31.9047619047619,
2833,2021Q2,p,S08000016,,B120H,,F2,,Gynaecology,,158,,116,,1.7362637362637363,,1.2747252747252746,,73.41772151898734,
2834,2021Q2,p,S08000016,,S08000016,d,F2,,Gynaecology,,158,,116,,1.7362637362637363,,1.2747252747252746,,73.41772151898734,
2835,2016Q2,,S08000016,,B120H,,J4,,Haematology,,133,,133,,1.4615384615384617,,1.4615384615384617,,100,
2836,2016Q2,,S08000016,,S08000016,d,J4,,Haematology,,133,,133,,1.4615384615384617,,1.4615384615384617,,100,
2837,2016Q3,,S08000016,,B120H,,J4,,Haematology,,284,,284,,3.0869565217391304,,3.0869565217391304,,100,
2838,2016Q3,,S08000016,,S08000016,d,J4,,Haematology,,284,,284,,3.0869565217391304,,3.0869565217391304,,100,
2839,2016Q4,,S08000016,,B120H,,J4,,Haematology,,225,,225,,2.4456521739130435,,2.4456521739130435,,100,
2840,2016Q4,,S08000016,,S08000016,d,J4,,Haematology,,225,,225,,2.4456521739130435,,2.4456521739130435,,100,
2841,2017Q1,,S08000016,,B120H,,J4,,Haematology,,128,,128,,1.4222222222222225,,1.4222222222222225,,100,
2842,2017Q1,,S08000016,,S08000016,d,J4,,Haematology,,128,,128,,1.4222222222222225,,1.4222222222222225,,100,
2843,2017Q2,,S08000016,,B120H,,J4,,Haematology,,111,,111,,1.21978021978022,,1.21978021978022,,100,
2844,2017Q2,,S08000016,,S08000016,d,J4,,Haematology,,111,,111,,1.21978021978022,,1.21978021978022,,100,
2845,2017Q3,,S08000016,,B120H,,J4,,Haematology,,317,,317,,3.4456521739130435,,3.4456521739130435,,100,
2846,2017Q3,,S08000016,,S08000016,d,J4,,Haematology,,317,,317,,3.4456521739130435,,3.4456521739130435,,100,
2847,2017Q4,,S08000016,,B120H,,J4,,Haematology,,293,,293,,3.1847826086956523,,3.1847826086956523,,100,
2848,2017Q4,,S08000016,,S08000016,d,J4,,Haematology,,293,,293,,3.1847826086956523,,3.1847826086956523,,100,
2849,2018Q1,,S08000016,,B120H,,J4,,Haematology,,85,,85,,0.9444444444444444,,0.9444444444444444,,100,
2850,2018Q1,,S08000016,,S08000016,d,J4,,Haematology,,85,,85,,0.9444444444444444,,0.9444444444444444,,100,
2851,2018Q2,,S08000016,,B120H,,J4,,Haematology,,124,,124,,1.362637362637363,,1.362637362637363,,100,
2852,2018Q2,,S08000016,,S08000016,d,J4,,Haematology,,124,,124,,1.362637362637363,,1.362637362637363,,100,
2853,2018Q3,,S08000016,,B120H,,J4,,Haematology,,86,,86,,0.9347826086956522,,0.9347826086956522,,100,
2854,2018Q3,,S08000016,,S08000016,d,J4,,Haematology,,86,,86,,0.9347826086956522,,0.9347826086956522,,100,
2855,2018Q4,,S08000016,,B120H,,J4,,Haematology,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
2856,2018Q4,,S08000016,,S08000016,d,J4,,Haematology,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
2857,2019Q1,,S08000016,,B120H,,J4,,Haematology,,158,,158,,1.7555555555555555,,1.7555555555555555,,100,
2858,2019Q1,,S08000016,,S08000016,d,J4,,Haematology,,158,,158,,1.7555555555555555,,1.7555555555555555,,100,
2859,2019Q2,,S08000016,,B120H,,J4,,Haematology,,179,,179,,1.967032967032967,,1.967032967032967,,100,
2860,2019Q2,,S08000016,,S08000016,d,J4,,Haematology,,179,,179,,1.967032967032967,,1.967032967032967,,100,
2861,2019Q3,,S08000016,,B120H,,J4,,Haematology,,147,,147,,1.5978260869565215,,1.5978260869565215,,100,
2862,2019Q3,,S08000016,,S08000016,d,J4,,Haematology,,147,,147,,1.5978260869565215,,1.5978260869565215,,100,
2863,2019Q4,,S08000016,,B120H,,J4,,Haematology,,89,,89,,0.967391304347826,,0.967391304347826,,100,
2864,2019Q4,,S08000016,,S08000016,d,J4,,Haematology,,89,,89,,0.967391304347826,,0.967391304347826,,100,
2865,2020Q1,,S08000016,,B120H,,J4,,Haematology,,185,,185,,2.032967032967033,,2.032967032967033,,100,
2866,2020Q1,,S08000016,,S08000016,d,J4,,Haematology,,185,,185,,2.032967032967033,,2.032967032967033,,100,
2867,2020Q2,,S08000016,,B120H,,J4,,Haematology,,159,,159,,1.7472527472527473,,1.7472527472527473,,100,
2868,2020Q2,,S08000016,,S08000016,d,J4,,Haematology,,159,,159,,1.7472527472527473,,1.7472527472527473,,100,
2869,2020Q3,,S08000016,,B120H,,J4,,Haematology,,163,,163,,1.7717391304347827,,1.7717391304347827,,100,
2870,2020Q3,,S08000016,,S08000016,d,J4,,Haematology,,163,,163,,1.7717391304347827,,1.7717391304347827,,100,
2871,2020Q4,,S08000016,,B120H,,J4,,Haematology,,165,,165,,1.7934782608695652,,1.7934782608695652,,100,
2872,2020Q4,,S08000016,,S08000016,d,J4,,Haematology,,165,,165,,1.7934782608695652,,1.7934782608695652,,100,
2873,2021Q1,,S08000016,,B120H,,J4,,Haematology,,74,,74,,0.8222222222222222,,0.8222222222222222,,100,
2874,2021Q1,,S08000016,,S08000016,d,J4,,Haematology,,74,,74,,0.8222222222222222,,0.8222222222222222,,100,
2875,2021Q2,p,S08000016,,B120H,,J4,,Haematology,,182,,182,,2,,2,,100,
2876,2021Q2,p,S08000016,,S08000016,d,J4,,Haematology,,182,,182,,2,,2,,100,
2877,2016Q2,,S08000016,,S08000016,d,G5,,Learning Disability,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2878,2016Q3,,S08000016,,S08000016,d,G5,,Learning Disability,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
2879,2016Q4,,S08000016,,S08000016,d,G5,,Learning Disability,,7,,7,,0.07608695652173914,,0.07608695652173914,,100,
2880,2017Q1,,S08000016,,S08000016,d,G5,,Learning Disability,,38,,38,,0.4222222222222222,,0.4222222222222222,,100,
2881,2017Q2,,S08000016,,S08000016,d,G5,,Learning Disability,,17,,17,,0.1868131868131868,,0.1868131868131868,,100,
2882,2017Q3,,S08000016,,S08000016,d,G5,,Learning Disability,,69,,69,,0.75,,0.75,,100,
2883,2017Q4,,S08000016,,S08000016,d,G5,,Learning Disability,,61,,61,,0.6630434782608695,,0.6630434782608695,,100,
2884,2018Q1,,S08000016,,S08000016,d,G5,,Learning Disability,,134,,134,,1.488888888888889,,1.488888888888889,,100,
2885,2019Q2,,S08000016,,S08000016,d,G5,,Learning Disability,,40,,40,,0.4395604395604395,,0.4395604395604395,,100,
2886,2019Q3,,S08000016,,S08000016,d,G5,,Learning Disability,,153,,147,,1.6630434782608696,,1.5978260869565215,,96.078431372549,
2887,2019Q4,,S08000016,,S08000016,d,G5,,Learning Disability,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2888,2020Q1,,S08000016,,S08000016,d,G5,,Learning Disability,,115,,115,,1.2637362637362637,,1.2637362637362637,,100,
2889,2020Q2,,S08000016,,S08000016,d,G5,,Learning Disability,,93,,91,,1.021978021978022,,1,,97.8494623655914,
2890,2020Q3,,S08000016,,S08000016,d,G5,,Learning Disability,,184,,184,,2,,2,,100,
2891,2020Q4,,S08000016,,S08000016,d,G5,,Learning Disability,,156,,153,,1.6956521739130437,,1.6630434782608696,,98.07692307692308,
2892,2021Q1,,S08000016,,S08000016,d,G5,,Learning Disability,,90,,90,,1,,1,,100,
2893,2021Q2,p,S08000016,,S08000016,d,G5,,Learning Disability,,134,,78,,1.4725274725274726,,0.8571428571428571,,58.20895522388059,
2894,2016Q2,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2895,2016Q3,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
2896,2016Q4,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,7,,7,,0.07608695652173914,,0.07608695652173914,,100,
2897,2017Q1,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,38,,38,,0.4222222222222222,,0.4222222222222222,,100,
2898,2017Q2,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,17,,17,,0.1868131868131868,,0.1868131868131868,,100,
2899,2017Q3,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,69,,69,,0.75,,0.75,,100,
2900,2017Q4,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,61,,61,,0.6630434782608695,,0.6630434782608695,,100,
2901,2018Q1,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,134,,134,,1.488888888888889,,1.488888888888889,,100,
2902,2019Q2,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,40,,40,,0.4395604395604395,,0.4395604395604395,,100,
2903,2019Q3,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,153,,147,,1.6630434782608696,,1.5978260869565215,,96.078431372549,
2904,2019Q4,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2905,2020Q1,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,115,,115,,1.2637362637362637,,1.2637362637362637,,100,
2906,2020Q2,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,93,,91,,1.021978021978022,,1,,97.8494623655914,
2907,2020Q3,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,184,,184,,2,,2,,100,
2908,2020Q4,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,156,,153,,1.6956521739130437,,1.6630434782608696,,98.07692307692308,
2909,2021Q1,,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,90,,90,,1,,1,,100,
2910,2021Q2,p,S08000016,,S08000016,d, ,z,Learning Disability Grouping,d,134,,78,,1.4725274725274726,,0.8571428571428571,,58.20895522388059,
2911,2016Q2,,S08000016,,B120H,, ,z,Medical Grouping,d,14795,,13855,,162.58241758241758,,152.25274725274724,,93.64650219668806,
2912,2016Q2,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14795,,13855,,162.58241758241758,,152.25274725274724,,93.64650219668806,
2913,2016Q3,,S08000016,,B120H,, ,z,Medical Grouping,d,14321,,12870,,155.66304347826087,,139.8913043478261,,89.86802597583969,
2914,2016Q3,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14321,,12870,,155.66304347826087,,139.8913043478261,,89.86802597583969,
2915,2016Q4,,S08000016,,B120H,, ,z,Medical Grouping,d,14572,,13782,,158.3913043478261,,149.80434782608697,,94.57864397474609,
2916,2016Q4,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14572,,13782,,158.3913043478261,,149.80434782608697,,94.57864397474609,
2917,2017Q1,,S08000016,,B120H,, ,z,Medical Grouping,d,14643,,14306,,162.7,,158.95555555555555,,97.6985590384484,
2918,2017Q1,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14643,,14306,,162.7,,158.95555555555555,,97.6985590384484,
2919,2017Q2,,S08000016,,B120H,, ,z,Medical Grouping,d,14266,,13498,,156.76923076923077,,148.32967032967034,,94.61657086779756,
2920,2017Q2,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14266,,13498,,156.76923076923077,,148.32967032967034,,94.61657086779756,
2921,2017Q3,,S08000016,,B120H,, ,z,Medical Grouping,d,14574,,13535,,158.41304347826087,,147.1195652173913,,92.87086592562098,
2922,2017Q3,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14574,,13535,,158.41304347826087,,147.1195652173913,,92.87086592562098,
2923,2017Q4,,S08000016,,B120H,, ,z,Medical Grouping,d,15115,,14615,,164.29347826086956,,158.8586956521739,,96.69202778696658,
2924,2017Q4,,S08000016,,S08000016,d, ,z,Medical Grouping,d,15115,,14615,,164.29347826086956,,158.8586956521739,,96.69202778696658,
2925,2018Q1,,S08000016,,B120H,, ,z,Medical Grouping,d,16128,,15839,,179.2,,175.98888888888888,,98.20808531746032,
2926,2018Q1,,S08000016,,S08000016,d, ,z,Medical Grouping,d,16128,,15839,,179.2,,175.98888888888888,,98.20808531746032,
2927,2018Q2,,S08000016,,B120H,, ,z,Medical Grouping,d,15325,,14814,,168.4065934065934,,162.7912087912088,,96.66557911908646,
2928,2018Q2,,S08000016,,S08000016,d, ,z,Medical Grouping,d,15325,,14814,,168.4065934065934,,162.7912087912088,,96.66557911908646,
2929,2018Q3,,S08000016,,B120H,, ,z,Medical Grouping,d,14802,,13887,,160.8913043478261,,150.94565217391303,,93.81840291852453,
2930,2018Q3,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14802,,13887,,160.8913043478261,,150.94565217391303,,93.81840291852453,
2931,2018Q4,,S08000016,,B120H,, ,z,Medical Grouping,d,14278,,13616,,155.19565217391303,,148,,95.36349628799552,
2932,2018Q4,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14278,,13616,,155.19565217391303,,148,,95.36349628799552,
2933,2019Q1,,S08000016,,B120H,, ,z,Medical Grouping,d,15197,,14132,,168.85555555555555,,157.0222222222222,,92.99203790221752,
2934,2019Q1,,S08000016,,S08000016,d, ,z,Medical Grouping,d,15197,,14132,,168.85555555555555,,157.0222222222222,,92.99203790221752,
2935,2019Q2,,S08000016,,B120H,, ,z,Medical Grouping,d,14458,,12756,,158.87912087912088,,140.17582417582418,,88.22797067367547,
2936,2019Q2,,S08000016,,S08000016,d, ,z,Medical Grouping,d,14458,,12756,,158.87912087912088,,140.17582417582418,,88.22797067367547,
2937,2019Q3,,S08000016,,B120H,, ,z,Medical Grouping,d,13892,,12409,,151,,134.8804347826087,,89.32479124676071,
2938,2019Q3,,S08000016,,S08000016,d, ,z,Medical Grouping,d,13892,,12409,,151,,134.8804347826087,,89.32479124676071,
2939,2019Q4,,S08000016,,B120H,, ,z,Medical Grouping,d,13545,,12830,,147.22826086956522,,139.45652173913044,,94.72129937246216,
