year,quarter,hb,location,specialty,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2018,4,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",24,24,0.2608695652173913,0.2608695652173913,100
2019,1,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",44,44,0.4888888888888889,0.4888888888888889,100
2019,1,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",44,44,0.4888888888888889,0.4888888888888889,100
2019,2,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",45,45,0.4945054945054945,0.4945054945054945,100
2019,2,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",45,45,0.4945054945054945,0.4945054945054945,100
2019,3,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",21,21,0.22826086956521735,0.22826086956521735,100
2019,3,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",21,21,0.22826086956521735,0.22826086956521735,100
2019,4,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",11,11,0.11956521739130437,0.11956521739130437,100
2019,4,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",11,11,0.11956521739130437,0.11956521739130437,100
2020,1,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",43,43,0.4725274725274725,0.4725274725274725,100
2020,1,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",43,43,0.4725274725274725,0.4725274725274725,100
2020,2,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",7,7,0.07692307692307693,0.07692307692307693,100
2020,2,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",7,7,0.07692307692307693,0.07692307692307693,100
2020,3,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",8,8,0.08695652173913043,0.08695652173913043,100
2020,3,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",8,8,0.08695652173913043,0.08695652173913043,100
2020,4,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",6,6,0.06521739130434782,0.06521739130434782,100
2020,4,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",6,6,0.06521739130434782,0.06521739130434782,100
2021,1,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",6,6,0.06666666666666667,0.06666666666666667,100
2021,1,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",6,6,0.06666666666666667,0.06666666666666667,100
2021,2,S08000016,B120H,C5,"Ear, Nose & Throat (ENT)",35,35,0.38461538461538464,0.38461538461538464,100
2021,2,S08000016,S08000016,C5,"Ear, Nose & Throat (ENT)",35,35,0.38461538461538464,0.38461538461538464,100
2016,3,S08000016,B120H,A8,Endocrinology & Diabetes,2,2,0.0217391304347826,0.0217391304347826,100
2016,3,S08000016,S08000016,A8,Endocrinology & Diabetes,2,2,0.0217391304347826,0.0217391304347826,100
2016,4,S08000016,B120H,A8,Endocrinology & Diabetes,10,10,0.10869565217391304,0.10869565217391304,100
2016,4,S08000016,S08000016,A8,Endocrinology & Diabetes,10,10,0.10869565217391304,0.10869565217391304,100
2017,1,S08000016,B120H,A8,Endocrinology & Diabetes,57,57,0.6333333333333333,0.6333333333333333,100
2017,1,S08000016,S08000016,A8,Endocrinology & Diabetes,57,57,0.6333333333333333,0.6333333333333333,100
2017,2,S08000016,B120H,A8,Endocrinology & Diabetes,17,17,0.1868131868131868,0.1868131868131868,100
2017,2,S08000016,S08000016,A8,Endocrinology & Diabetes,17,17,0.1868131868131868,0.1868131868131868,100
2017,3,S08000016,B120H,A8,Endocrinology & Diabetes,30,30,0.32608695652173914,0.32608695652173914,100
2017,3,S08000016,S08000016,A8,Endocrinology & Diabetes,30,30,0.32608695652173914,0.32608695652173914,100
2017,4,S08000016,B120H,A8,Endocrinology & Diabetes,5,5,0.05434782608695652,0.05434782608695652,100
2017,4,S08000016,S08000016,A8,Endocrinology & Diabetes,5,5,0.05434782608695652,0.05434782608695652,100
2018,1,S08000016,B120H,A8,Endocrinology & Diabetes,7,7,0.07777777777777778,0.07777777777777778,100
2018,1,S08000016,S08000016,A8,Endocrinology & Diabetes,7,7,0.07777777777777778,0.07777777777777778,100
2018,2,S08000016,B120H,A8,Endocrinology & Diabetes,18,18,0.1978021978021978,0.1978021978021978,100
2018,2,S08000016,S08000016,A8,Endocrinology & Diabetes,18,18,0.1978021978021978,0.1978021978021978,100
2018,3,S08000016,B120H,A8,Endocrinology & Diabetes,6,6,0.06521739130434782,0.06521739130434782,100
2018,3,S08000016,S08000016,A8,Endocrinology & Diabetes,6,6,0.06521739130434782,0.06521739130434782,100
2018,4,S08000016,B120H,A8,Endocrinology & Diabetes,23,23,0.25,0.25,100
2018,4,S08000016,S08000016,A8,Endocrinology & Diabetes,23,23,0.25,0.25,100
2019,1,S08000016,B120H,A8,Endocrinology & Diabetes,5,5,0.05555555555555555,0.05555555555555555,100
2019,1,S08000016,S08000016,A8,Endocrinology & Diabetes,5,5,0.05555555555555555,0.05555555555555555,100
2019,2,S08000016,B120H,A8,Endocrinology & Diabetes,4,4,0.04395604395604396,0.04395604395604396,100
2019,2,S08000016,S08000016,A8,Endocrinology & Diabetes,4,4,0.04395604395604396,0.04395604395604396,100
2019,3,S08000016,B120H,A8,Endocrinology & Diabetes,14,14,0.15217391304347827,0.15217391304347827,100
2019,3,S08000016,S08000016,A8,Endocrinology & Diabetes,14,14,0.15217391304347827,0.15217391304347827,100
2019,4,S08000016,B120H,A8,Endocrinology & Diabetes,18,18,0.1956521739130435,0.1956521739130435,100
2019,4,S08000016,S08000016,A8,Endocrinology & Diabetes,18,18,0.1956521739130435,0.1956521739130435,100
2020,1,S08000016,B120H,A8,Endocrinology & Diabetes,55,55,0.6043956043956044,0.6043956043956044,100
2020,1,S08000016,S08000016,A8,Endocrinology & Diabetes,55,55,0.6043956043956044,0.6043956043956044,100
2020,2,S08000016,B120H,A8,Endocrinology & Diabetes,2,2,0.02197802197802198,0.02197802197802198,100
2020,2,S08000016,S08000016,A8,Endocrinology & Diabetes,2,2,0.02197802197802198,0.02197802197802198,100
2020,3,S08000016,B120H,A8,Endocrinology & Diabetes,28,28,0.30434782608695654,0.30434782608695654,100
2020,3,S08000016,S08000016,A8,Endocrinology & Diabetes,28,28,0.30434782608695654,0.30434782608695654,100
2020,4,S08000016,B120H,A8,Endocrinology & Diabetes,11,11,0.11956521739130437,0.11956521739130437,100
2020,4,S08000016,S08000016,A8,Endocrinology & Diabetes,11,11,0.11956521739130437,0.11956521739130437,100
2021,1,S08000016,B120H,A8,Endocrinology & Diabetes,14,14,0.15555555555555556,0.15555555555555556,100
2021,1,S08000016,S08000016,A8,Endocrinology & Diabetes,14,14,0.15555555555555556,0.15555555555555556,100
2021,2,S08000016,B120H,A8,Endocrinology & Diabetes,3,3,0.03296703296703297,0.03296703296703297,100
2021,2,S08000016,S08000016,A8,Endocrinology & Diabetes,3,3,0.03296703296703297,0.03296703296703297,100
2016,2,S08000016,B120H,A9,Gastroenterology,36,36,0.3956043956043956,0.3956043956043956,100
2016,2,S08000016,S08000016,A9,Gastroenterology,36,36,0.3956043956043956,0.3956043956043956,100
2016,3,S08000016,B120H,A9,Gastroenterology,23,23,0.25,0.25,100
2016,3,S08000016,S08000016,A9,Gastroenterology,23,23,0.25,0.25,100
2016,4,S08000016,B120H,A9,Gastroenterology,1,1,0.0108695652173913,0.0108695652173913,100
2016,4,S08000016,S08000016,A9,Gastroenterology,1,1,0.0108695652173913,0.0108695652173913,100
2017,1,S08000016,B120H,A9,Gastroenterology,6,6,0.06666666666666667,0.06666666666666667,100
2017,1,S08000016,S08000016,A9,Gastroenterology,6,6,0.06666666666666667,0.06666666666666667,100
2017,2,S08000016,B120H,A9,Gastroenterology,4,4,0.04395604395604396,0.04395604395604396,100
2017,2,S08000016,S08000016,A9,Gastroenterology,4,4,0.04395604395604396,0.04395604395604396,100
2017,3,S08000016,B120H,A9,Gastroenterology,4,4,0.04347826086956521,0.04347826086956521,100
2017,3,S08000016,S08000016,A9,Gastroenterology,4,4,0.04347826086956521,0.04347826086956521,100
2017,4,S08000016,B120H,A9,Gastroenterology,20,20,0.21739130434782608,0.21739130434782608,100
2017,4,S08000016,S08000016,A9,Gastroenterology,20,20,0.21739130434782608,0.21739130434782608,100
2018,1,S08000016,B120H,A9,Gastroenterology,43,43,0.4777777777777778,0.4777777777777778,100
2018,1,S08000016,S08000016,A9,Gastroenterology,43,43,0.4777777777777778,0.4777777777777778,100
2018,2,S08000016,B120H,A9,Gastroenterology,14,14,0.15384615384615383,0.15384615384615383,100
2018,2,S08000016,S08000016,A9,Gastroenterology,14,14,0.15384615384615383,0.15384615384615383,100
2018,3,S08000016,B120H,A9,Gastroenterology,18,18,0.1956521739130435,0.1956521739130435,100
2018,3,S08000016,S08000016,A9,Gastroenterology,18,18,0.1956521739130435,0.1956521739130435,100
2018,4,S08000016,B120H,A9,Gastroenterology,7,7,0.07608695652173914,0.07608695652173914,100
2018,4,S08000016,S08000016,A9,Gastroenterology,7,7,0.07608695652173914,0.07608695652173914,100
2019,1,S08000016,B120H,A9,Gastroenterology,5,5,0.05555555555555555,0.05555555555555555,100
2019,1,S08000016,S08000016,A9,Gastroenterology,5,5,0.05555555555555555,0.05555555555555555,100
2019,2,S08000016,B120H,A9,Gastroenterology,15,15,0.16483516483516483,0.16483516483516483,100
2019,2,S08000016,S08000016,A9,Gastroenterology,15,15,0.16483516483516483,0.16483516483516483,100
2019,3,S08000016,B120H,A9,Gastroenterology,37,37,0.4021739130434782,0.4021739130434782,100
2019,3,S08000016,S08000016,A9,Gastroenterology,37,37,0.4021739130434782,0.4021739130434782,100
2019,4,S08000016,B120H,A9,Gastroenterology,17,17,0.18478260869565216,0.18478260869565216,100
2019,4,S08000016,S08000016,A9,Gastroenterology,17,17,0.18478260869565216,0.18478260869565216,100
2020,1,S08000016,B120H,A9,Gastroenterology,6,6,0.06593406593406594,0.06593406593406594,100
2020,1,S08000016,S08000016,A9,Gastroenterology,6,6,0.06593406593406594,0.06593406593406594,100
2020,2,S08000016,B120H,A9,Gastroenterology,9,9,0.0989010989010989,0.0989010989010989,100
2020,2,S08000016,S08000016,A9,Gastroenterology,9,9,0.0989010989010989,0.0989010989010989,100
2020,3,S08000016,B120H,A9,Gastroenterology,50,50,0.5434782608695652,0.5434782608695652,100
2020,3,S08000016,S08000016,A9,Gastroenterology,50,50,0.5434782608695652,0.5434782608695652,100
2020,4,S08000016,B120H,A9,Gastroenterology,80,80,0.8695652173913043,0.8695652173913043,100
2020,4,S08000016,S08000016,A9,Gastroenterology,80,80,0.8695652173913043,0.8695652173913043,100
2021,1,S08000016,B120H,A9,Gastroenterology,13,13,0.14444444444444443,0.14444444444444443,100
2021,1,S08000016,S08000016,A9,Gastroenterology,13,13,0.14444444444444443,0.14444444444444443,100
2021,2,S08000016,B120H,A9,Gastroenterology,29,29,0.31868131868131866,0.31868131868131866,100
2021,2,S08000016,S08000016,A9,Gastroenterology,29,29,0.31868131868131866,0.31868131868131866,100
2016,2,S08000016,B120H,A1,General Medicine,10749,9875,118.12087912087912,108.51648351648352,91.86901107079728
2016,2,S08000016,S08000016,A1,General Medicine,10749,9875,118.12087912087912,108.51648351648352,91.86901107079728
2016,3,S08000016,B120H,A1,General Medicine,9910,8533,107.71739130434784,92.75,86.10494450050454
2016,3,S08000016,S08000016,A1,General Medicine,9910,8533,107.71739130434784,92.75,86.10494450050454
2016,4,S08000016,B120H,A1,General Medicine,9672,8931,105.1304347826087,97.07608695652172,92.33870967741936
2016,4,S08000016,S08000016,A1,General Medicine,9672,8931,105.1304347826087,97.07608695652172,92.33870967741936
2017,1,S08000016,B120H,A1,General Medicine,8642,8368,96.02222222222224,92.97777777777776,96.8294376301782
2017,1,S08000016,S08000016,A1,General Medicine,8642,8368,96.02222222222224,92.97777777777776,96.8294376301782
2017,2,S08000016,B120H,A1,General Medicine,7779,7090,85.48351648351648,77.91208791208791,91.14282041393496
2017,2,S08000016,S08000016,A1,General Medicine,7779,7090,85.48351648351648,77.91208791208791,91.14282041393496
2017,3,S08000016,B120H,A1,General Medicine,7927,7020,86.16304347826087,76.30434782608695,88.55809259492872
2017,3,S08000016,S08000016,A1,General Medicine,7927,7020,86.16304347826087,76.30434782608695,88.55809259492872
2017,4,S08000016,B120H,A1,General Medicine,8437,8056,91.70652173913044,87.56521739130434,95.48417684010904
2017,4,S08000016,S08000016,A1,General Medicine,8437,8056,91.70652173913044,87.56521739130434,95.48417684010904
2018,1,S08000016,B120H,A1,General Medicine,9597,9371,106.63333333333334,104.12222222222222,97.64509742627904
2018,1,S08000016,S08000016,A1,General Medicine,9597,9371,106.63333333333334,104.12222222222222,97.64509742627904
2018,2,S08000016,B120H,A1,General Medicine,8586,8161,94.35164835164836,89.68131868131869,95.05008152806896
2020,1,S08000016,S08000016,F2,Gynaecology,129,129,1.4175824175824177,1.4175824175824177,100
2018,2,S08000016,S08000016,A1,General Medicine,8586,8161,94.35164835164836,89.68131868131869,95.05008152806896
2018,3,S08000016,B120H,A1,General Medicine,8197,7386,89.09782608695652,80.28260869565217,90.1061363913627
2018,3,S08000016,S08000016,A1,General Medicine,8197,7386,89.09782608695652,80.28260869565217,90.1061363913627
2018,4,S08000016,B120H,A1,General Medicine,7644,7107,83.08695652173913,77.25,92.97488226059654
2018,4,S08000016,S08000016,A1,General Medicine,7644,7107,83.08695652173913,77.25,92.97488226059654
2019,1,S08000016,B120H,A1,General Medicine,8715,7844,96.83333333333331,87.15555555555555,90.0057372346529
2019,1,S08000016,S08000016,A1,General Medicine,8715,7844,96.83333333333331,87.15555555555555,90.0057372346529
2019,2,S08000016,B120H,A1,General Medicine,7687,6278,84.47252747252747,68.98901098901099,81.67035254325485
2019,2,S08000016,S08000016,A1,General Medicine,7687,6278,84.47252747252747,68.98901098901099,81.67035254325485
2019,3,S08000016,B120H,A1,General Medicine,7713,6705,83.83695652173913,72.8804347826087,86.9311551925321
2019,3,S08000016,S08000016,A1,General Medicine,7713,6705,83.83695652173913,72.8804347826087,86.9311551925321
2019,4,S08000016,B120H,A1,General Medicine,7621,7120,82.83695652173913,77.3913043478261,93.42605957223464
2019,4,S08000016,S08000016,A1,General Medicine,7621,7120,82.83695652173913,77.3913043478261,93.42605957223464
2020,1,S08000016,B120H,A1,General Medicine,8090,6586,88.9010989010989,72.37362637362638,81.40914709517924
2020,1,S08000016,S08000016,A1,General Medicine,8090,6586,88.9010989010989,72.37362637362638,81.40914709517924
2020,2,S08000016,B120H,A1,General Medicine,10280,6363,112.96703296703296,69.92307692307692,61.89688715953308
2020,2,S08000016,S08000016,A1,General Medicine,10280,6363,112.96703296703296,69.92307692307692,61.89688715953308
2020,3,S08000016,B120H,A1,General Medicine,8127,6774,88.33695652173913,73.6304347826087,83.35179032853452
2020,3,S08000016,S08000016,A1,General Medicine,8127,6774,88.33695652173913,73.6304347826087,83.35179032853452
2020,4,S08000016,B120H,A1,General Medicine,8085,7220,87.8804347826087,78.47826086956522,89.30117501546071
2020,4,S08000016,S08000016,A1,General Medicine,8085,7220,87.8804347826087,78.47826086956522,89.30117501546071
2021,1,S08000016,B120H,A1,General Medicine,9893,8633,109.92222222222222,95.92222222222222,87.26372182351157
2021,1,S08000016,S08000016,A1,General Medicine,9893,8633,109.92222222222222,95.92222222222222,87.26372182351157
2021,2,S08000016,B120H,A1,General Medicine,7627,7341,83.81318681318682,80.67032967032966,96.2501638914383
2021,2,S08000016,S08000016,A1,General Medicine,7627,7341,83.81318681318682,80.67032967032966,96.2501638914383
2016,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2498,2121,27.45054945054945,23.307692307692307,84.90792634107287
2016,3,S08000016,S08000016,G1,General Psychiatry (Mental Illness),3005,2415,32.66304347826087,26.25,80.36605657237938
2016,4,S08000016,S08000016,G1,General Psychiatry (Mental Illness),3161,2234,34.358695652173914,24.282608695652176,70.67383739323
2017,1,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2726,2288,30.288888888888888,25.42222222222222,83.93250183418928
2017,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2765,2302,30.384615384615383,25.296703296703296,83.25497287522604
2017,3,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2766,2192,30.065217391304348,23.82608695652174,79.24801156905278
2017,4,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2788,2150,30.304347826086957,23.369565217391305,77.11621233859397
2018,1,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2657,2018,29.522222222222226,22.42222222222222,75.95031990967256
2018,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2791,1516,30.67032967032967,16.65934065934066,54.317448943031174
2018,3,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2852,1871,31,20.33695652173913,65.60308555399719
2018,4,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2834,2188,30.804347826086957,23.782608695652176,77.20536344389556
2019,1,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2772,2073,30.8,23.033333333333335,74.78354978354979
2019,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2771,1901,30.45054945054945,20.89010989010989,68.60339227715626
2019,3,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2681,1888,29.14130434782609,20.52173913043478,70.42148452070123
2019,4,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2803,1889,30.467391304347824,20.532608695652176,67.39207991437746
2020,1,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2538,1765,27.89010989010989,19.39560439560439,69.54294720252166
2020,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2599,1572,28.56043956043956,17.274725274725274,60.484801846864165
2020,3,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2649,2022,28.793478260869566,21.97826086956522,76.33069082672706
2020,4,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2677,1740,29.097826086956523,18.91304347826087,64.99813223757937
2021,1,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2694,1751,29.933333333333337,19.455555555555556,64.99628804751299
2021,2,S08000016,S08000016,G1,General Psychiatry (Mental Illness),2649,1755,29.10989010989011,19.285714285714285,66.25141562853906
2016,2,S08000016,B120H,C1,General Surgery,2270,2001,24.945054945054945,21.98901098901099,88.14977973568283
2016,2,S08000016,S08000016,C1,General Surgery,2270,2001,24.945054945054945,21.98901098901099,88.14977973568283
2016,3,S08000016,B120H,C1,General Surgery,2442,2144,26.543478260869566,23.304347826086957,87.79688779688779
2016,3,S08000016,S08000016,C1,General Surgery,2442,2144,26.543478260869566,23.304347826086957,87.79688779688779
2016,4,S08000016,B120H,C1,General Surgery,2191,1958,23.815217391304348,21.282608695652176,89.36558649018713
2016,4,S08000016,S08000016,C1,General Surgery,2191,1958,23.815217391304348,21.282608695652176,89.36558649018713
2017,1,S08000016,B120H,C1,General Surgery,2086,2071,23.177777777777777,23.011111111111113,99.28092042186005
2017,1,S08000016,S08000016,C1,General Surgery,2086,2071,23.177777777777777,23.011111111111113,99.28092042186005
